punit_idx,E[N],1,2,3,4,5,6,7,8,9,10,11,12,13
60,8.969551355494337,0.386243281,0.207004214,0.35178314,0.577017058,0.532606952,0.207004214,0.532606952,,,,,,
15,11.42344959442308,0.607520842,0.550679229,0.66839441,0.710300061,0.680994673,0.573607907,0.607520842,0.573607907,0.550679229,0.573607907,,,
10,10.312683624854003,0.639468887,0.917320965,0.427978686,0.374762937,0.607520842,0.104654898,0.427978686,0.917320965,0.550679229,,,,
5,11.710821723365381,0.958913285,0.958913285,0.341858376,0.104654898,0.917320965,0.341858376,0.917320965,0.607520842,0.341858376,0.374762937,0.374403126,0.550679229,
89,8.498222188163776,0.682465094,0.350474393,0.350474393,0.303585458,0.486906039,0.679654055,0.429890303,0.303585458,,,,,
86,9.437775390345399,0.344659649,0.429890303,0.344659649,0.258261644,0.258261644,0.302415181,0.258261644,0.344659649,,,,,
92,9.467698980183028,0.302415181,0.527881884,0.309618054,0.302415181,0.258261644,0.378690387,0.344659649,0.302415181,,,,,
68,7.904940645791416,0.532606952,0.341858376,0.532606952,0.639468887,0.639468887,0.437277919,0.207004214,0.639468887,0.341858376,,,,
73,9.001554154864149,0.917320965,0.577017058,0.104654898,0.374762937,0.379939181,0.968225412,0.374762937,0.379939181,0.341858376,0.341858376,0.917320965,,
31,8.870573939175753,0.696160728,0.498284557,0.696160728,0.554677459,0.593275359,0.47539448,0.929623072,0.565013519,0.593275359,,,,
28,4.704767064221415,0.593275359,0.682465094,0.565013519,0.72813035,0.565013519,0.593275359,,,,,,,
23,4.920227650616309,1.047696479,1.047696479,1.052356341,0.680994673,0.66839441,1.047696479,,,,,,,
10,10.312683624854003,0.104654898,0.427978686,0.550679229,0.374762937,0.427978686,0.550679229,0.819278898,0.427978686,,,,,
68,7.904940645791416,0.341858376,0.341858376,0.341858376,0.207004214,0.207004214,0.316447193,0.316447193,0.341858376,0.437277919,,,,
92,9.467698980183028,0.309618054,0.233462495,0.378690387,0.378690387,0.429890303,0.302415181,0.527881884,0.304508319,0.378690387,,,,
99,9.85969822593226,0.429890303,0.486906039,0.350474393,0.679654055,0.429890303,0.260911857,0.682465094,0.350474393,,,,,
33,4.4243511508180395,0.354698724,0.325672856,0.602618203,0.354698724,,,,,,,,,
8,11.910739298582868,0.47756148,0.613532994,0.917320965,0.374762937,0.427978686,0.819278898,0.613532994,0.958913285,0.47756148,0.710300061,0.819278898,0.550679229,
94,6.247628579182414,0.332597832,0.611494513,0.464666176,0.464666176,0.464666176,0.332597832,0.611494513,,,,,,
37,8.739010117208037,0.498284557,0.565013519,0.593275359,0.565013519,0.737668953,0.565013519,0.47539448,,,,,,
60,8.969551355494337,0.207004214,0.577017058,0.316447193,0.207004214,0.437277919,0.437277919,0.341858376,,,,,,
68,7.904940645791416,0.639468887,0.532606952,0.437277919,0.532606952,0.341858376,0.639468887,0.341858376,0.639468887,,,,,
22,7.372550806875913,0.66839441,0.66839441,1.047696479,0.680994673,0.796180269,0.796180269,,,,,,,
67,8.110886454718884,0.341858376,0.577017058,0.968225412,0.247597798,0.968225412,0.341858376,0.639468887,1.169709345,,,,,
7,8.098947015398732,0.426455835,0.475596501,0.710300061,0.186730817,0.426455835,0.958913285,0.958913285,0.917320965,0.374762937,,,,
80,6.767303918396037,0.44347814,0.232096649,0.44347814,0.484830596,0.232096649,,,,,,,,
15,11.42344959442308,0.47756148,0.573607907,0.680994673,0.550679229,0.66839441,0.47756148,0.710300061,0.710300061,0.47756148,0.680994673,0.47756148,,
3,10.718142697923819,0.104654898,0.550679229,0.427978686,0.607520842,0.607520842,0.607520842,0.427978686,0.550679229,0.374762937,,,,
60,8.969551355494337,0.35178314,0.35178314,0.386243281,0.198553665,0.35178314,0.35178314,0.532606952,0.437277919,0.613265541,,,,
66,6.884852111907833,0.376633162,1.169709345,0.379939181,1.169709345,0.379939181,0.577017058,,,,,,,
81,5.780273148842206,0.232096649,0.44347814,0.232096649,0.28463147,,,,,,,,,
70,5.937921996233964,0.639468887,0.958913285,0.532606952,0.917320965,0.639468887,0.341858376,0.207004214,0.374762937,,,,,
2,10.319064440632182,0.66839441,1.491364227,1.790903564,1.052356341,0.631606701,0.607520842,1.047696479,1.172203416,0.680994673,1.047696479,,,
10,10.312683624854003,1.790903564,0.374762937,0.47756148,0.607520842,0.550679229,0.607520842,0.819278898,0.917320965,0.917320965,,,,
62,6.7945776803803355,0.379939181,0.577017058,0.247597798,0.968225412,0.968225412,1.169709345,0.968225412,,,,,,
31,8.870573939175753,0.696160728,0.593275359,0.696160728,0.929623072,0.554677459,0.47539448,0.47539448,0.593275359,,,,,
1,8.353570291088257,0.631606701,0.631606701,0.631606701,1.172203416,0.104654898,1.172203416,0.631606701,0.631606701,,,,,
62,6.7945776803803355,0.379939181,1.169709345,0.968225412,0.690604426,0.577017058,0.690604426,0.593733517,0.968225412,,,,,
104,8.77661769465471,0.842129698,0.682465094,0.842129698,0.350474393,0.682465094,0.304508319,0.304508319,,,,,,
55,4.3890763570979985,0.593733517,0.739917238,0.339220439,0.593733517,,,,,,,,,
59,6.603618592705418,0.207004214,0.207004214,0.386243281,0.437277919,0.207004214,0.386243281,,,,,,,
42,5.157824440358568,1.019310921,0.555764093,0.751646477,,,,,,,,,,
85,9.909112807253361,0.234934085,0.309618054,0.304508319,0.234934085,0.464666176,0.309618054,0.302415181,0.304508319,0.234934085,,,,
62,6.7945776803803355,1.169709345,0.376633162,0.577017058,0.247597798,0.247597798,0.376633162,1.169709345,,,,,,
52,8.011656986841368,0.437277919,0.316447193,0.386243281,0.613265541,0.593733517,0.316447193,0.560787648,0.316447193,,,,,
57,5.7211563448073965,0.593733517,0.198553665,0.593733517,0.198553665,0.198553665,0.339220439,,,,,,,
31,8.870573939175753,0.554677459,0.47539448,0.47539448,0.498284557,0.593275359,0.565013519,0.593275359,0.696160728,,,,,
100,9.199590921027239,0.260911857,0.258261644,0.429890303,0.429890303,0.486906039,0.429890303,0.486906039,0.679654055,0.350474393,0.304508319,0.138968999,0.429890303,
