punit_idx,E[N],1,2,3,4,5,6,7,8,9,10,11,12,13
10,1.5527872622488825,0.958913285,0.613532994,0.607520842,0.639468887,0.550679229,0.341858376,0.341858376,0.104654898,0.104654898,0.639468887,0.374762937,0.550679229,
51,1.3255824096852107,0.386243281,0.316447193,0.386243281,0.35178314,0.386243281,0.386243281,,,,,,,
70,0.7923124029958686,0.341858376,0.341858376,0.374762937,0.374762937,0.374762937,0.613532994,0.958913285,,,,,,
87,1.3441125380456171,0.344659649,0.378690387,0.241126178,0.429890303,0.233462495,0.429890303,0.449589501,0.241126178,0.233462495,,,,
17,0.9857662893632463,0.475596501,0.426455835,0.475596501,0.607520842,0.613532994,0.710300061,0.47756148,0.613532994,,,,,
57,0.8440220636929078,0.560787648,0.339220439,0.560787648,0.593733517,0.560787648,,,,,,,,
10,1.5527872622488825,0.427978686,0.607520842,0.341858376,0.607520842,0.104654898,0.550679229,0.374762937,0.374762937,0.104654898,0.958913285,,,
50,1.2954904761287604,0.316447193,0.437277919,0.613265541,0.198553665,0.437277919,0.437277919,0.386243281,,,,,,
5,1.3989323059874474,0.427978686,0.639468887,0.917320965,0.550679229,0.917320965,0.613532994,0.427978686,0.607520842,0.341858376,0.607520842,0.613532994,0.607520842,
86,1.3319293086760653,0.304508319,0.241126178,0.260911857,0.241126178,0.241126178,0.429890303,0.527881884,0.241126178,0.260911857,0.527881884,0.842129698,,
86,1.3319293086760653,0.527881884,0.241126178,0.429890303,0.527881884,0.258261644,0.429890303,0.258261644,0.241126178,,,,,
26,0.9213786183876833,0.555764093,0.47539448,0.47539448,0.929623072,0.593275359,0.628415368,0.555764093,0.593275359,,,,,
82,1.0568166460141908,0.484830596,0.44347814,0.232096649,0.309618054,0.309618054,,,,,,,,
65,0.8566775166911338,0.247597798,0.247597798,0.690604426,0.968225412,0.666497526,0.435937256,0.666497526,0.968225412,,,,,
21,1.3161418828242186,0.631606701,1.052356341,1.052356341,0.680994673,0.66839441,0.631606701,0.66839441,0.796180269,0.710300061,0.573607907,,,
12,0.9221761809784058,1.047696479,1.047696479,1.790903564,1.172203416,1.052356341,1.172203416,,,,,,,
64,0.6718908970920691,0.435937256,0.376633162,0.376633162,0.666497526,,,,,,,,,
91,1.3534306305895267,0.378690387,0.679654055,0.378690387,0.429890303,0.258261644,0.344659649,0.429890303,0.679654055,0.486906039,0.378690387,,,
52,1.333124205182652,0.339220439,0.613265541,0.339220439,0.437277919,0.198553665,0.339220439,0.560787648,0.613265541,0.613265541,,,,
61,0.8977933555579047,0.577017058,0.577017058,0.207004214,0.593733517,0.379939181,0.593733517,0.247597798,0.437277919,,,,,
66,0.9744885230429462,0.376633162,0.376633162,0.968225412,0.247597798,0.379939181,0.379939181,,,,,,,
30,1.03138167108644,0.47539448,0.498284557,0.72813035,0.737668953,0.498284557,0.593275359,0.565013519,0.593275359,,,,,
6,0.9529658029537962,0.427978686,0.374762937,0.958913285,0.374403126,0.819278898,0.917320965,0.341858376,0.427978686,,,,,
32,0.9043602061809898,0.325672856,0.498284557,0.602618203,0.554677459,0.554677459,0.593275359,0.323861484,0.498284557,0.696160728,,,,
66,0.9744885230429462,0.207004214,0.247597798,0.247597798,0.379939181,0.639468887,1.169709345,0.968225412,0.968225412,,,,,
92,1.267838390895669,0.527881884,0.233462495,0.527881884,0.302415181,0.233462495,0.344659649,0.429890303,0.258261644,,,,,
86,1.3319293086760653,0.679654055,0.378690387,0.429890303,0.260911857,0.241126178,0.241126178,0.429890303,0.233462495,0.258261644,,,,
16,1.171039160179584,0.710300061,0.607520842,0.66839441,1.047696479,0.426455835,0.426455835,1.047696479,0.607520842,0.427978686,,,,
65,0.8566775166911338,0.690604426,0.376633162,1.169709345,1.169709345,0.968225412,0.379939181,0.379939181,0.690604426,,,,,
80,1.200823288026422,0.464666176,0.527881884,0.527881884,0.484830596,0.527881884,0.232096649,0.484830596,0.527881884,,,,,
52,1.333124205182652,0.613265541,0.198553665,0.35178314,0.437277919,0.613265541,0.198553665,0.386243281,0.577017058,0.593733517,0.593733517,,,
82,1.0568166460141908,0.332597832,0.464666176,0.332597832,0.44347814,0.302415181,0.309618054,0.44347814,0.44347814,,,,,
44,0.6061772092791599,0.628415368,0.603195073,0.603195073,,,,,,,,,,
92,1.267838390895669,0.232096649,0.464666176,0.233462495,0.344659649,0.527881884,0.232096649,0.258261644,0.302415181,,,,,
57,0.8440220636929078,0.739917238,0.339220439,0.593733517,0.739917238,0.593733517,,,,,,,,
100,1.3150877961986303,0.350474393,0.350474393,0.486906039,0.350474393,0.682465094,0.241126178,0.682465094,0.842129698,0.350474393,,,,
89,1.2150227293481806,0.679654055,0.233462495,0.303585458,0.486906039,0.241126178,0.233462495,,,,,,,
50,1.2954904761287604,0.613265541,0.35178314,0.35178314,0.198553665,0.316447193,0.437277919,,,,,,,
53,0.9382629379990716,0.659421977,0.339220439,0.247597798,0.35178314,0.339220439,0.659421977,0.198553665,0.35178314,,,,,
32,0.9043602061809898,0.602618203,0.696160728,0.696160728,0.593275359,0.696160728,0.593275359,0.737668953,0.325672856,,,,,
14,1.3569490454990887,0.796180269,0.710300061,0.710300061,0.680994673,0.66839441,0.710300061,0.680994673,1.047696479,0.573607907,,,,
72,1.2531607574697485,0.104654898,0.639468887,0.917320965,0.917320965,0.374762937,0.639468887,0.104654898,0.374762937,0.607520842,0.968225412,0.917320965,,
35,1.026738611278554,0.929623072,0.323861484,0.929623072,0.593275359,0.498284557,0.555764093,0.554677459,0.323861484,0.929623072,,,,
8,1.3240273903141007,0.917320965,0.104654898,0.607520842,0.819278898,0.550679229,0.613532994,0.958913285,0.426455835,0.47756148,0.374762937,0.104654898,0.607520842,
33,0.7414975833421322,0.554677459,0.554677459,0.354698724,0.602618203,,,,,,,,,
16,1.171039160179584,0.475596501,0.66839441,0.427978686,0.475596501,0.426455835,0.573607907,0.475596501,0.607520842,0.426455835,,,,
32,0.9043602061809898,0.354698724,0.325672856,0.325672856,0.602618203,0.696160728,,,,,,,,
53,0.9382629379990716,0.577017058,0.339220439,0.593733517,0.198553665,0.339220439,0.339220439,0.560787648,,,,,,
